,rich,no_dde,specific,joint,joint_valid,without_weak_edge_filter,without_emerging_trend,without_quality_extension,without_hot_exit_protection,without_all
2019-02-27,105952.17083650596,105952.17083650596,105952.17083650596,105952.17083650596,109785.9625960152,109785.9625960152,109785.9625960152,109785.9625960152,109785.9625960152,109785.9625960152
2019-02-28,105750.57171541218,105750.57171541218,105750.57171541218,105750.57171541218,109576.66350849076,109576.66350849076,109576.66350849076,109576.66350849076,109576.66350849076,109576.66350849076
2019-03-01,107910.56622224813,107910.56622224813,107910.56622224813,107910.56622224813,111819.15780551836,111819.15780551836,111819.15780551836,111819.15780551836,111819.15780551836,111819.15780551836
2019-03-04,109033.76721101765,109033.76721101765,109033.76721101765,109033.76721101765,112985.25883205338,112985.25883205338,112985.25883205338,112985.25883205338,112985.25883205338,112985.25883205338
2019-03-05,109955.36907869345,109955.36907869345,109955.36907869345,109955.36907869345,113942.06077106402,113942.06077106402,113942.06077106402,113942.06077106402,113942.06077106402,113942.06077106402
2019-03-06,109790.85976974643,109790.85976974643,109790.85976974643,109790.85976974643,113771.26812045583,113771.26812045583,113771.26812045583,113771.26812045583,113771.26812045583,113771.26812045583
2019-03-07,109794.24922180122,109794.24922180122,109794.24922180122,109794.24922180122,113774.78195607227,113774.78195607227,113774.78195607227,113774.78195607227,113774.78195607227,113774.78195607227
2019-03-08,109797.63867385601,109797.63867385601,109797.63867385601,109797.63867385601,113778.29579168871,113778.29579168871,113778.29579168871,113778.29579168871,113778.29579168871,113778.29579168871
2019-03-11,109809.98703002039,109809.98703002039,109809.98703002039,109809.98703002039,113791.09729853802,113791.09729853802,113791.09729853802,113791.09729853802,113791.09729853802,113791.09729853802
2019-03-12,109813.37648207518,109813.37648207518,109813.37648207518,109813.37648207518,113794.61113415446,113794.61113415446,113794.61113415446,113794.61113415446,113794.61113415446,113794.61113415446
2019-03-13,109816.76593412997,109816.76593412997,109816.76593412997,109816.76593412997,113798.1249697709,113798.1249697709,113798.1249697709,113798.1249697709,113798.1249697709,113798.1249697709
2019-03-14,109820.15538618476,109820.15538618476,109820.15538618476,109820.15538618476,113801.63880538734,113801.63880538734,113801.63880538734,113801.63880538734,113801.63880538734,113801.63880538734
2019-03-15,109823.54483823956,109823.54483823956,109823.54483823956,109823.54483823956,113805.15264100378,113805.15264100378,113805.15264100378,113805.15264100378,113805.15264100378,113805.15264100378
2019-03-18,109835.89319440394,109835.89319440394,109835.89319440394,109835.89319440394,113817.95414785309,113817.95414785309,113817.95414785309,113817.95414785309,113817.95414785309,113817.95414785309
2019-03-19,109839.28264645873,109839.28264645873,109839.28264645873,109839.28264645873,113821.46798346953,113821.46798346953,113821.46798346953,113821.46798346953,113821.46798346953,113821.46798346953
2019-03-20,109842.67209851352,109842.67209851352,109842.67209851352,109842.67209851352,113824.98181908597,113824.98181908597,113824.98181908597,113824.98181908597,113824.98181908597,113824.98181908597
2019-03-21,109846.06155056831,109846.06155056831,109846.06155056831,109846.06155056831,113828.4956547024,113828.4956547024,113828.4956547024,113828.4956547024,113828.4956547024,113828.4956547024
2019-03-22,109849.4510026231,109849.4510026231,109849.4510026231,109849.4510026231,113832.00949031884,113832.00949031884,113832.00949031884,113832.00949031884,113832.00949031884,113832.00949031884
2019-03-25,109861.79935878748,109861.79935878748,109861.79935878748,109861.79935878748,113844.81099716816,113844.81099716816,113844.81099716816,113844.81099716816,113844.81099716816,113844.81099716816
2019-03-26,109865.18881084227,109865.18881084227,109865.18881084227,109865.18881084227,113848.3248327846,113848.3248327846,113848.3248327846,113848.3248327846,113848.3248327846,113848.3248327846
2019-03-27,109868.57826289706,109868.57826289706,109868.57826289706,109868.57826289706,113851.83866840103,113851.83866840103,113851.83866840103,113851.83866840103,113851.83866840103,113851.83866840103
2019-03-28,109871.96771495185,109871.96771495185,109871.96771495185,109871.96771495185,113855.35250401747,113855.35250401747,113855.35250401747,113855.35250401747,113855.35250401747,113855.35250401747
2019-03-29,109875.35716700664,109875.35716700664,109875.35716700664,109875.35716700664,113858.86633963391,113858.86633963391,113858.86633963391,113858.86633963391,113858.86633963391,113858.86633963391
2019-04-01,109887.70552317103,109887.70552317103,109887.70552317103,109887.70552317103,113871.66784648322,113871.66784648322,113871.66784648322,113871.66784648322,113871.66784648322,113871.66784648322
2019-04-02,109891.09497522582,109891.09497522582,109891.09497522582,109891.09497522582,113875.18168209966,113875.18168209966,113875.18168209966,113875.18168209966,113875.18168209966,113875.18168209966
2019-04-03,109894.48442728061,109894.48442728061,109894.48442728061,109894.48442728061,113878.6955177161,113878.6955177161,113878.6955177161,113878.6955177161,113878.6955177161,113878.6955177161
2019-04-04,109897.8738793354,109897.8738793354,109897.8738793354,109897.8738793354,113882.20935333254,113882.20935333254,113882.20935333254,113882.20935333254,113882.20935333254,113882.20935333254
2019-04-08,109914.70168755458,109914.70168755458,109914.70168755458,109914.70168755458,113899.6546957983,113899.6546957983,113899.6546957983,113899.6546957983,113899.6546957983,113899.6546957983
2019-04-09,109918.09113960937,109918.09113960937,109918.09113960937,109918.09113960937,113903.16853141473,113903.16853141473,113903.16853141473,113903.16853141473,113903.16853141473,113903.16853141473
2019-04-10,109921.48059166416,109921.48059166416,109921.48059166416,109921.48059166416,113906.68236703117,113906.68236703117,113906.68236703117,113906.68236703117,113906.68236703117,113906.68236703117
2019-04-11,109924.87004371895,109924.87004371895,109924.87004371895,109924.87004371895,113910.19620264761,113910.19620264761,113910.19620264761,113910.19620264761,113910.19620264761,113910.19620264761
2019-04-12,109928.25949577375,109928.25949577375,109928.25949577375,109928.25949577375,113913.71003826405,113913.71003826405,113913.71003826405,113913.71003826405,113913.71003826405,113913.71003826405
2019-04-15,109940.60785193813,109940.60785193813,109940.60785193813,109940.60785193813,113926.51154511336,113926.51154511336,113926.51154511336,113926.51154511336,113926.51154511336,113926.51154511336
2019-04-16,109943.99730399292,109943.99730399292,109943.99730399292,109943.99730399292,113930.0253807298,113930.0253807298,113930.0253807298,113930.0253807298,113930.0253807298,113930.0253807298
2019-04-17,109947.38675604771,109947.38675604771,109947.38675604771,109947.38675604771,113933.53921634624,113933.53921634624,113933.53921634624,113933.53921634624,113933.53921634624,113933.53921634624
2019-04-18,109950.7762081025,109950.7762081025,109950.7762081025,109950.7762081025,113937.05305196268,113937.05305196268,113937.05305196268,113937.05305196268,113937.05305196268,113937.05305196268
2019-04-19,109954.16566015729,109954.16566015729,109954.16566015729,109954.16566015729,113940.56688757912,113940.56688757912,113940.56688757912,113940.56688757912,113940.56688757912,113940.56688757912
2019-04-22,109966.51401632167,109966.51401632167,109966.51401632167,109966.51401632167,113953.36839442843,113953.36839442843,113953.36839442843,113953.36839442843,113953.36839442843,113953.36839442843
2019-04-23,109969.90346837646,109969.90346837646,109969.90346837646,109969.90346837646,113956.88223004487,113956.88223004487,113956.88223004487,113956.88223004487,113956.88223004487,113956.88223004487
2019-04-24,109973.29292043125,109973.29292043125,109973.29292043125,109973.29292043125,113960.3960656613,113960.3960656613,113960.3960656613,113960.3960656613,113960.3960656613,113960.3960656613
2019-04-25,109976.68237248604,109976.68237248604,109976.68237248604,109976.68237248604,113963.90990127774,113963.90990127774,113963.90990127774,113963.90990127774,113963.90990127774,113963.90990127774
2019-04-26,109980.07182454084,109980.07182454084,109980.07182454084,109980.07182454084,113967.42373689418,113967.42373689418,113967.42373689418,113967.42373689418,113967.42373689418,113967.42373689418
2019-04-29,109992.42018070522,109992.42018070522,109992.42018070522,109992.42018070522,113980.2252437435,113980.2252437435,113980.2252437435,113980.2252437435,113980.2252437435,113980.2252437435
2019-04-30,109995.80963276,109995.80963276,109995.80963276,109995.80963276,113983.73907935993,113983.73907935993,113983.73907935993,113983.73907935993,113983.73907935993,113983.73907935993
2019-05-06,110021.59634508878,110021.59634508878,110021.59634508878,110021.59634508878,114010.47209305856,114010.47209305856,114010.47209305856,114010.47209305856,114010.47209305856,114010.47209305856
2019-05-07,110025.01689303399,110025.01689303399,110025.01689303399,110025.01689303399,114014.01702456542,114014.01702456542,114014.01702456542,114014.01702456542,114014.01702456542,114014.01702456542
2019-05-08,110028.43744097919,110028.43744097919,110028.43744097919,110028.43744097919,114017.56195607227,114017.56195607227,114017.56195607227,114017.56195607227,114017.56195607227,114017.56195607227
2019-05-09,110031.8579889244,110031.8579889244,110031.8579889244,110031.8579889244,114021.10688757912,114021.10688757912,114021.10688757912,114021.10688757912,114021.10688757912,114021.10688757912
2019-05-10,110035.2785368696,110035.2785368696,110035.2785368696,110035.2785368696,114024.65181908598,114024.65181908598,114024.65181908598,114024.65181908598,114024.65181908598,114024.65181908598
2019-05-13,110047.74018070522,110047.74018070522,110047.74018070522,110047.74018070522,114037.56661360653,114037.56661360653,114037.56661360653,114037.56661360653,114037.56661360653,114037.56661360653
2019-05-14,110051.16072865043,110051.16072865043,110051.16072865043,110051.16072865043,114041.11154511338,114041.11154511338,114041.11154511338,114041.11154511338,114041.11154511338,114041.11154511338
2019-05-15,110054.58127659564,110054.58127659564,110054.58127659564,110054.58127659564,114044.65647662024,114044.65647662024,114044.65647662024,114044.65647662024,114044.65647662024,114044.65647662024
2019-05-16,110058.00182454084,110058.00182454084,110058.00182454084,110058.00182454084,114048.20140812709,114048.20140812709,114048.20140812709,114048.20140812709,114048.20140812709,114048.20140812709
2019-05-17,110061.42237248605,110061.42237248605,110061.42237248605,110061.42237248605,114051.74633963394,114051.74633963394,114051.74633963394,114051.74633963394,114051.74633963394,114051.74633963394
2019-05-20,109566.13989961725,109566.13989961725,109566.13989961725,109566.13989961725,113538.99663686051,113538.99663686051,113538.99663686051,113538.99663686051,113538.99663686051,113538.99663686051
2019-05-21,109090.13893497568,109090.13893497568,109090.13893497568,109090.13893497568,113046.19563817277,113046.19563817277,113046.19563817277,113046.19563817277,113046.19563817277,113046.19563817277
2019-05-22,109328.14296377281,109328.14296377281,109328.14296377281,109328.14296377281,113292.59980916274,113292.59980916274,113292.59980916274,113292.59980916274,113292.59980916274,113292.59980916274
2019-05-23,108554.64228284937,108554.64228284937,108554.64228284937,108554.64228284937,112491.7991042067,112491.7991042067,112491.7991042067,112491.7991042067,112491.7991042067,112491.7991042067
2019-05-24,107959.6428502856,107959.6428502856,107959.6428502856,107959.6428502856,111875.7996916701,111875.7996916701,111875.7996916701,111875.7996916701,111875.7996916701,111875.7996916701
2019-05-27,107576.60695385013,107576.60695385013,107576.60695385013,107576.60695385013,111479.24488124279,111479.24488124279,111479.24488124279,111479.24488124279,111479.24488124279,111479.24488124279
2019-05-28,107579.9342141241,107579.9342141241,107579.9342141241,107579.9342141241,111354.76244494496,111354.76244494496,111354.76244494496,111354.76244494496,111354.76244494496,111354.76244494496
2019-05-29,107583.26147439808,107583.26147439808,107583.26147439808,107583.26147439808,111627.7612547594,111627.7612547594,111627.7612547594,111627.7612547594,111627.7612547594,111627.7612547594
2019-05-30,107586.58873467206,107586.58873467206,107586.58873467206,107586.58873467206,111081.75433680593,111081.75433680593,111081.75433680593,111081.75433680593,111081.75433680593,111081.75433680593
2019-05-31,107589.91599494603,107589.91599494603,107589.91599494603,107589.91599494603,112290.75969264089,112290.75969264089,112290.75969264089,112290.75969264089,112290.75969264089,112290.75969264089
2019-06-03,107602.03777576795,107602.03777576795,107602.03777576795,107602.03777576795,113694.76021334706,113694.76021334706,113694.76021334706,113694.76021334706,113694.76021334706,113694.76021334706
2019-06-04,107605.36503604193,107605.36503604193,107605.36503604193,107605.36503604193,114864.75909754811,114864.75909754811,114864.75909754811,114864.75909754811,114864.75909754811,114864.75909754811
2019-06-05,107608.6922963159,107608.6922963159,107608.6922963159,107608.6922963159,115605.76118037282,115605.76118037282,115605.76118037282,115605.76118037282,115605.76118037282,115605.76118037282
2019-06-06,107612.01955658988,107612.01955658988,107612.01955658988,107612.01955658988,115566.75470873892,115566.75470873892,115566.75470873892,115566.75470873892,115566.75470873892,115566.75470873892
2019-06-10,107628.53859768577,107628.53859768577,107628.53859768577,107628.53859768577,115215.7615523058,115215.7615523058,115215.7615523058,115215.7615523058,115215.7615523058,115215.7615523058
2019-06-11,107631.86585795974,107631.86585795974,107631.86585795974,107631.86585795974,114591.76028773366,114591.76028773366,114591.76028773366,114591.76028773366,114591.76028773366,114591.76028773366
2019-06-12,107635.19311823371,107635.19311823371,107635.19311823371,107635.19311823371,115956.75433680593,115956.75433680593,115956.75433680593,115956.75433680593,115956.75433680593,115956.75433680593
