,frozen_baseline,old_signal_raw_execution,economic_signal_raw_execution
2025-12-05,616470.8155640805,585584.1167836427,448105.3677109557
2025-12-08,616540.60076956,585650.390071314,448156.120587668
2025-12-09,616559.7558380531,585668.5811672043,448170.05154657207
2025-12-10,616578.9109065462,585686.7722630947,448183.98250547616
2025-12-11,616598.0659750393,585704.963358985,448197.91346438025
2025-12-12,616617.2210435324,585723.1544548754,448211.84442328435
2025-12-15,616687.0062490118,585789.4277425467,448262.59729999665
2025-12-16,616706.161317505,585807.618838437,448276.52825890074
2025-12-17,616725.316385998,585825.8099343274,448290.45921780483
2025-12-18,617899.4592865091,586998.9888622356,449459.3780087268
2025-12-19,622565.215559604,591604.3310827512,453797.38178558735
2025-12-22,623835.244627597,592810.8586973445,454722.9029686012
2025-12-23,622854.1022727559,591944.0171418732,454361.8649504986
2025-12-24,623033.1602774371,592102.322685727,454428.33677006187
2025-12-25,630681.9095871601,599532.988342648,460131.6865662146
2025-12-26,633376.4159691909,602086.5935176662,462091.69053826807
2025-12-29,628003.6050809005,596979.3831676296,458171.682594161
2025-12-30,621287.6114857772,590595.3892558864,453271.68726716517
2025-12-31,620616.0201323607,589956.9974750332,452781.69357572077
2026-01-05,643450.4063618758,611662.584385281,469441.68352876185
2026-01-06,667628.0153287032,634644.9929088405,487081.69007096766
2026-01-07,661583.6130869964,628899.3907779506,482671.6884354162
2026-01-08,640092.4095643142,608470.5874294094,466991.6858652639
2026-01-09,636734.4127667525,605278.5904735378,464541.688201766
2026-01-12,636062.821413336,604640.1986926844,464051.69451032154
2026-01-13,636450.2109646325,605008.4379564541,464334.3342961097
2026-01-14,636469.9879509339,605027.2509701528,464348.76278926036
2026-01-15,636489.7649372353,605046.0639838515,464363.19128241105
2026-01-16,636509.5419235367,605064.8769975501,464377.61977556173
2026-01-19,636581.5928824408,605133.416038646,464430.1852550138
2026-01-20,636601.3698687422,605152.2290523447,464444.6137481645
2026-01-21,636621.1468550436,605171.0420660434,464459.0422413152
2026-01-22,636640.923841345,605189.855079742,464473.47073446587
2026-01-23,636660.7008276464,605208.6680934407,464487.89922761655
2026-01-26,636732.7517865505,605277.2071345366,464540.46470706863
2026-01-27,636752.5287728519,605296.0201482353,464554.8932002193
2026-01-28,636772.3057591533,605314.8331619339,464569.32169337
2026-01-29,636792.0827454547,605333.6461756326,464583.7501865207
2026-01-30,636811.8597317562,605352.4591893313,464598.1786796714
2026-02-02,636883.9106906602,605420.9982304272,464650.74415912345
2026-02-03,636903.6876769617,605439.8112441258,464665.17265227414
2026-02-04,636923.4646632631,605458.6242578245,464679.6011454248
2026-02-05,636943.2416495645,605477.4372715232,464694.0296385755
2026-02-06,636963.0186358659,605496.2502852218,464708.4581317262
2026-02-09,637035.06959477,605564.7893263177,464761.0236111783
2026-02-10,637054.8776769617,605583.6023400164,464775.45210432896
2026-02-11,637074.6857591534,605602.4153537151,464789.88059747964
2026-02-12,637094.4938413452,605621.2283674137,464804.3090906303
2026-02-13,637114.3019235369,605640.0413811124,464818.737583781
2026-02-24,637395.8908276465,605907.4845317974,465023.85100843856
2026-02-25,637415.6989098382,605926.297545496,465038.31059747963
2026-02-26,637435.50699203,605945.1105591947,465052.7701865207
2026-02-27,637455.3150742217,605963.9235728934,465067.2297755618
2026-03-02,637527.479320797,606032.4626139892,465119.90854268504
2026-03-03,637547.2874029888,606051.3067235783,465134.3681317261
2026-03-04,637567.0954851805,606070.1508331673,465148.8277207672
2026-03-05,637586.9035673722,606088.9949427563,465163.28730980825
2026-03-06,637606.711649564,606107.8390523453,465177.7468988493
2026-03-09,637678.8758961393,606176.4913811124,465230.4256659726
2026-03-10,637698.683978331,606195.3354907014,465244.88525501365
2026-03-11,637718.4920605228,606214.1796002904,465259.3448440547
2026-03-12,637738.3001427145,606233.0237098794,465273.8044330958
2026-03-13,637758.1082249063,606251.8678194684,465288.26402213686
2026-03-16,637830.2724714816,606320.5201482355,465340.9427892601
2026-03-17,637850.0805536733,606339.3642578245,465355.4023783012
2026-03-18,637869.8886358651,606358.2083674135,465369.86196734227
2026-03-19,637889.6967180568,606377.0524770025,465384.32155638334
2026-03-20,638035.8457340072,606522.2375203501,465515.432214057
2026-03-23,625973.312729782,594810.4373475303,455749.8124235031
2026-03-24,650564.9292530478,618174.4530459632,473653.42445305554
2026-03-25,670685.3367151679,637290.4601355781,488301.82988575666
2026-03-26,664537.4159278335,631449.4403859368,483825.9147518037
2026-03-27,657830.6356491507,625077.4591227759,478943.1291096565
2026-03-30,633239.0191258849,601713.443424343,461039.51708010404
2026-03-31,616472.0351161421,585783.4586163749,448832.5287216064
2026-04-01,616472.0351161421,585783.4586163749,448832.5287216064
2026-04-02,613873.3596943704,583314.5077325661,446940.5963023563
2026-04-03,613892.4214751923,583332.6366366757,446954.46506947954
2026-04-07,613987.05859848,583422.642253114,447023.3201379727
2026-04-08,629131.4344573503,598562.558723984,462159.0075677468
2026-04-09,639424.1391882965,608050.9433974498,468107.6375109505
2026-04-10,660242.137061126,627597.4303712123,483155.5274826836
2026-04-13,663216.1430881092,630423.4501351588,485331.1426979851
2026-04-14,678829.6193347047,645495.4245318645,496934.3229872536
2026-04-15,666190.1491150925,633013.9308203929,487325.4278284859
2026-04-16,686264.6122441362,652089.3957843059,502010.70085590595
2026-04-17,715261.1377701827,680113.942049908,523585.4364735436
2026-04-20,726413.62713433,690240.4380072826,531381.3333613228
2026-04-21,727900.6079897949,692124.41375153,532831.7146879982
2026-04-22,767306.088136203,729333.4119548076,561477.113304789
2026-04-23,760614.6299705574,722974.9236335033,556582.0222956489
2026-04-24,733848.6200437614,697305.4312695735,536820.3281742882
2026-04-27,747975.1597509453,710728.9128531688,547154.4139963936
2026-04-28,733848.6200437614,697540.9142007106,537001.6150338005
2026-04-29,736822.6260707448,700131.3948859447,538995.9001643013
2026-04-30,735335.6452152798,698953.9240826839,538089.4226414512
2026-05-06,752436.1023173401,715203.4254302257,550599.1236788582
2026-05-07,784406.5895543167,745347.4303712123,573805.5274826835
2026-05-08,786637.1051535675,747702.4281253092,575618.5257536719
2026-05-11,817864.146278865,777139.9281253092,598281.0257536719
2026-05-12,825299.1391882965,784440.4043187373,603901.3074261497
2026-05-13,859500.1420245239,816939.4350876086,628920.7311136078
2026-05-14,842399.6406064102,800689.9337400668,616411.0300762008
2026-05-15,823812.1583328316,783027.4505843394,602813.5430437874
2026-05-18,838682.1441516945,797157.4371089214,613691.5326697181
2026-05-19,840912.6597509453,799276.9519318813,615323.2440811943
2026-05-20,846860.6718049118,804928.9633859866,619674.4528991531
2026-05-21,812659.6689686844,772429.960690903,594655.0508243393
2026-05-22,857269.6264252731,814819.9202646487,627289.0197021316
2026-05-25,895931.6604600021,851557.9526056522,655571.8445998977
2026-05-26,897418.6413154671,852970.9344138377,656659.6305949043
2026-05-27,889983.6484060356,845905.9411515468,651220.6357819389
2026-05-28,915262.58884526,869926.8845547909,669713.1922108483
2026-05-29,893701.1448607513,849438.4377826923,653940.1331884216
2026-06-01,859500.1420245239,816939.4350876086,628920.7311136078
2026-06-02,908571.1306796143,863568.4243072742,664818.1228143524
2026-06-03,945002.6491150925,898186.9418253177,691469.2363006424
2026-06-04,951694.1072807381,904545.4020728343,696364.3056971382
2026-06-05,916749.6583328316,871339.9505843394,670801.0430437874
2026-06-08,884035.6363520692,840253.9296974415,646869.4269639802
2026-06-09,932363.0902633736,886176.3859023326,682222.8932482551
2026-06-10,898162.0874271462,853677.383207249,657203.4911734413
2026-06-11,883292.1016082832,839547.3966826671,646325.5015475105
2026-06-12,878831.1590418884,835308.4512581103,643062.1435624908
2026-06-15,940541.6179165909,893947.9121793979,688205.8134776901
2026-06-16,962846.5966448853,915142.8919662707,704522.7979165863
2026-06-17,991099.5874271462,941989.883207249,725190.9911734413
2026-06-18,1028274.6406064102,977314.9337400668,752386.0300762008
2026-06-22,1046118.588136203,994270.8838810199,765439.5916921447
2026-06-23,997791.1342248984,948348.4276761286,730086.1254078696
2026-06-24,1031248.6023173401,980140.897356438,754561.602066214
2026-06-25,1069910.6363520694,1016878.9296974415,782844.4269639802
2026-06-26,1010430.6044445107,960358.8993777507,739332.4036223243
2026-06-29,995560.6186256477,946228.9128531688,728454.4139963936
2026-06-30,992582.9063677794,943399.3853344276,726276.0983312225
2026-07-01,992613.753491067,943428.7087590852,726298.673947661
2026-07-02,992644.6006143546,943458.0321837427,726321.2495640994
2026-07-03,992675.4477376422,943487.3556084003,726343.8251805378
2026-07-06,992787.8291075053,943594.1858823729,726426.0720298529
2026-07-07,992818.6762307929,943623.5093070305,726448.6476462913
2026-07-08,992849.5233540805,943652.832731688,726471.2232627297
2026-07-09,992880.3704773681,943682.1561563456,726493.7988791681
2026-07-10,992911.2176006557,943711.4795810032,726516.3744956065
2026-07-13,988394.894372469,939189.605256926,721969.9167468719
2026-07-14,983787.8827734049,934581.0388633414,717354.6025450681
2026-07-15,983818.4500336789,934610.0824249852,717376.8982984928
2026-07-16,983849.0172939529,934639.125986629,717399.1940519174
2026-07-17,983879.5845542268,934668.1695482729,717421.489805342
2026-07-20,990506.3121135053,941289.346011661,724018.0828440727
2026-07-21,996076.2452934862,946857.7554930117,729008.237568733
2026-07-22,1001856.3390631229,952710.0361522837,734317.0483273237
2026-07-23,1015437.326111272,965625.0238355799,744271.0388344496
2026-07-24,1036714.1950268298,985858.4942754908,759865.6160515517
2026-07-27,1020416.9889826328,970360.4885276956,747920.8116215437
2026-07-28,960207.935609296,913104.0328678293,703791.4457958906
2026-07-29,964282.2641033679,916978.5599645777,706777.6666802138
2026-07-30,945268.8390631229,898897.5361522837,692842.0483273237
2026-07-31,949008.7448012135,902659.6455742274,696702.8741274796
2026-08-03,945847.2766598188,899480.4684573686,693443.9683315298
2026-08-04,923085.2983673536,877832.4891025102,676755.9842464468
2026-08-05,911704.309221121,867008.499425081,668411.9922039052
2026-08-06,916256.7184468233,871338.1081992661,671749.598967745
2026-08-07,908289.9853428327,863761.2767154252,665908.7746974966
2026-08-10,913980.479915949,869173.2715541398,670080.7707187673
2026-08-11,910479.6980260938,865739.564210298,666945.7076731544
2026-08-12,905863.522049253,861121.9889183887,662321.9753949437
2026-08-13,910362.8681158989,865619.9667658566,666813.7651602199
2026-08-14,891013.3426879214,846269.0420228106,651857.2790358701
2026-08-17,900101.393659292,855101.7836569431,658704.7279809156
2026-08-18,911160.5033947809,865608.3929060581,666797.2351048627
2026-08-19,907757.7472044809,862375.6345270756,664307.2671626249
2026-08-20,946889.9504496439,899552.8376101139,692942.2695372739
2026-08-21,940934.9749996052,893895.365929473,688584.7143266837
2026-08-24,912011.2431480272,866416.6306732777,667419.7641943136
2026-08-25,935830.840714155,889046.2283609989,684849.7624133268
2026-08-26,947740.5887915476,900360.9790323856,693564.724418942
2026-08-27,950292.7066399439,902785.5959890964,695432.2374795118
2026-08-28,939233.596904455,892278.9867399815,687339.7303555646
2026-08-31,908608.3855463846,863183.7759493473,664929.722044293
2026-09-01,907757.7472044809,862375.6345270756,664307.2671626249
2026-09-02,907757.7472044809,862375.6345270756,664307.2671626249
2026-09-03,929875.9666754587,883388.8530253056,680492.2814105192
2026-09-04,923920.9912254198,877731.3813446644,676134.7261999288
2026-09-07,914563.3609964235,868841.2476299885,669287.2772548833
2026-09-08,918816.8569399698,872882.2437761906,672399.774286572
2026-09-09,903504.2512609346,858334.6383808735,661194.7701309362
2026-09-10,878385.9913346859,834448.8803190582,642693.1346973198
